id,query,syntax,semantic,results,correctness level,normalized value
198,"SELECT theme_id, Theme.name FROM Teacher INNER JOIN Theme ON Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra';",2,2,2,27,1
20,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE ( Theme.teacher_id = Teacher.teacher_id AND Teacher.name = 'Djoerd Hiemstra');",2,2,2,27,1
277,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = Djoerd Hiemstra"" AND Teacher.teacher_id = Theme.teacher_id;""",2,0,0,3,0.0769231
45,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = Djoerd Hiemstra"" AND Theme.teacher_id = Teacher.teacher_id;""",2,0,0,3,0.0769231
46,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = Djoerd Hiemstra"" AND Theme.teacher_id = Teacher.teacher_id;""",2,0,0,3,0.0769231
59,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra' ;",2,0,1,12,0.423077
61,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra' AND Teacher.teacher_id = Theme.teacher_id;",2,2,2,27,1
177,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra' AND Teacher.teacher_id = Theme.teacher_id; ",2,2,2,27,1
347,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra' AND Theme.teacher_id = Teacher.teacher_id;",2,2,2,27,1
111,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra' AND Theme.teacher_id = Teacher.teacher_id;",2,2,2,27,1
57,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra';",2,0,1,12,0.423077
133,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra';",2,0,1,12,0.423077
318,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra';",2,0,1,12,0.423077
77,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra';",2,0,1,12,0.423077
79,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra';",2,0,1,12,0.423077
92,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra'; ",2,0,1,12,0.423077
334,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name LIKE 'D%';",2,0,1,12,0.423077
202,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name=Djoerd Hiemstra"" AND Theme.teacher_id = 2;""",2,0,0,3,0.0769231
22,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name='Djoerd Hiemstra' AND Theme.Teacher_id=Teacher.teacher_id;",2,2,2,27,1
97,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.name='Djoerd Hiemstra' AND Theme.teacher_id = Teacher.teacher_id; ",2,2,2,27,1
40,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = 2 AND Theme.teacher_id = 2;",2,2,2,27,1
167,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = 2 AND Theme.teacher_id = 2;",2,2,2,27,1
125,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = 2 AND Theme.teacher_id=2;",2,2,2,27,1
145,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = 2 AND Theme.teacher_id=2;",2,2,2,27,1
52,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = 2 and Theme.teacher_id = 2;",2,2,2,27,1
148,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = 2 and Theme.teacher_id = 2;",2,2,2,27,1
78,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = 2;",2,0,1,12,0.423077
36,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra' ",2,2,2,27,1
159,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra' ; ",2,2,2,27,1
65,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra';",2,2,2,27,1
243,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra';",2,2,2,27,1
227,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra';",2,2,2,27,1
248,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra';",2,2,2,27,1
265,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra';",2,2,2,27,1
303,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra';",2,2,2,27,1
266,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND Teacher.name = 'Djoerd Hiemstra'; ",2,2,2,27,1
290,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id = Theme.teacher_id AND teacher.name = 'Djoerd Hiemstra';",2,2,2,27,1
55,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id=Theme.teacher_id AND Teacher.name='Djoerd Hiemstra';",2,2,2,27,1
199,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Teacher.teacher_id=Theme.teacher_id AND Teacher.name='Djoerd Hiemstra';",2,2,2,27,1
140,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Theme.name = 'Djoerd Hiemstra'",2,0,1,12,0.423077
257,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Theme.teacher_id = 2 AND Teacher.name = 'Djoerd Hiemstra'; ",2,2,2,27,1
322,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Theme.teacher_id = Teacher.teacher_id AND Teacher.name = Djoerd Hiemstra"";""",2,0,0,3,0.0769231
246,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE Theme.teacher_id = Teacher.teacher_id AND Teacher.name = 'Djoerd Hiemstra';",2,2,2,27,1
44,"SELECT theme_id, Theme.name FROM Teacher, Theme WHERE teacher.name = Djoerd Hiemstra"" AND Theme.teacher_id = Teacher.teacher_id;""",2,0,0,3,0.0769231
221,"SELECT theme_id, Theme.name FROM Teacher,Theme WHERE Teacher.teacher_id=2 AND Theme.teacher_id=2;",2,2,2,27,1
312,"SELECT theme_id, Theme.name FROM Theme INNER JOIN Teacher On Teacher.teacher_id=Theme.teacher_id WHERE Teacher.name='Djoerd Hiemstra'",2,2,2,27,1
103,"SELECT theme_id, Theme.name FROM Theme WHERE Theme.teacher_id = 2;",2,2,2,27,1
48,"SELECT theme_id, Theme.name FROM Theme WHERE Theme.teacher_id = 2;",2,2,2,27,1
196,"SELECT theme_id, Theme.name FROM Theme WHERE teacher_id=2;",2,2,2,27,1
132,"SELECT theme_id, Theme.name FROM Theme, Teacher WHERE Teacher.name = 'Djoerd Hiemstra'",2,0,1,12,0.423077
247,"SELECT theme_id, Theme.name FROM Theme, Teacher WHERE Teacher.name = 'Djoerd Hiemstra' AND Theme.teacher_id = Teacher.teacher_id;",2,2,2,27,1
335,"SELECT theme_id, Theme.name FROM Theme, Teacher WHERE Teacher.name = 'Djoerd Hiemstra';",2,0,1,12,0.423077
210,"SELECT theme_id, Theme.name FROM Theme, Teacher WHERE Teacher.name = 'Djoerd Hiemstra';",2,0,1,12,0.423077
131,"SELECT theme_id, Theme.name FROM Theme, Teacher WHERE Teacher.name = 'Djoerd Hiemstra';",2,0,1,12,0.423077
300,"SELECT theme_id, Theme.name FROM Theme, Teacher WHERE Teacher.teacher_id = 2;",2,0,1,12,0.423077
264,"SELECT theme_id, name FROM .Teacher T1, Theme T2 WHERE T1.teacher_id = T2.teacher_id = 2 As seen in last week's slides, to combine multiple tables successfully we have to use different letters for both tables and select only the combinations of matching teacher_ids, as after executing SELECT * FROM Teacher, Theme we will have 8 tuples (4 for which the teacher id is 1 and 4 for which the teacher id is 2)",0,0,0,1,0
209,"SELECT theme_id, name FROM Teacher WHERE name = Djoerd Hiemstra;",0,0,0,1,0
201,"SELECT theme_id, name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra' ",2,0,0,3,0.0769231
274,"SELECT theme_id, name FROM Teacher, Theme WHERE name = 'Djoerd Hiemstra'",2,0,0,3,0.0769231
233,"SELECT theme_id, name FROM Teacher, Theme WHERE teacher_id = 2 ;",2,0,0,3,0.0769231
112,"SELECT theme_id, name FROM Theme",2,0,1,12,0.423077
249,"SELECT theme_id, name FROM Theme WHERE name = 'Djoerd Hiemstra'; ",2,0,1,12,0.423077
333,"SELECT theme_id, name FROM Theme WHERE teacherID = 2",2,0,0,3,0.0769231
206,"SELECT theme_id, name FROM Theme WHERE teacher_id = '2'",2,2,2,27,1
191,"SELECT theme_id, name FROM Theme WHERE teacher_id = '2';",2,2,2,27,1
73,"SELECT theme_id, name FROM Theme WHERE teacher_id = (SELECT teacher_id FROM Teacher WHERE name = 'Djoerd Hiemstra')",2,2,2,27,1
280,"SELECT theme_id, name FROM Theme WHERE teacher_id = (SELECT teacher_id FROM Teacher WHERE name = 'Djoerd Hiemstra') ",2,2,2,27,1
188,"SELECT theme_id, name FROM Theme WHERE teacher_id = (SELECT teacher_id FROM Teacher WHERE name = 'Djoerd Hiemstra');",2,2,2,27,1
224,"SELECT theme_id, name FROM Theme WHERE teacher_id = 1 ",2,1,1,15,0.538462
251,"SELECT theme_id, name FROM Theme WHERE teacher_id = 1;",2,1,1,15,0.538462
93,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2",2,2,2,27,1
350,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2",2,2,2,27,1
236,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2",2,2,2,27,1
153,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2",2,2,2,27,1
134,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2",2,2,2,27,1
351,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2 ",2,2,2,27,1
200,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2 ",2,2,2,27,1
84,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
47,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
43,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
343,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
341,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
319,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
29,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
271,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
258,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
254,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
25,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
222,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
220,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
183,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
178,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
163,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
161,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
149,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
15,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
150,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
130,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
116,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
101,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
190,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
283,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
302,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
345,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
76,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
94,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2; ",2,2,2,27,1
295,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2; ",2,2,2,27,1
259,"SELECT theme_id, name FROM Theme WHERE teacher_id = 2; ",2,2,2,27,1
39,"SELECT theme_id, name FROM Theme WHERE teacher_id == '2'",2,0,0,3,0.0769231
353,"SELECT theme_id, name FROM Theme WHERE teacher_id in ( SELECT teacher_id FROM Teacher Where name = 'Djoerd Hiemstra' );",2,2,2,27,1
169,"SELECT theme_id, name FROM Theme WHERE teacher_id is 2;",0,0,0,1,0
195,"SELECT theme_id, name FROM Theme WHERE teacher_id='2'",2,2,2,27,1
284,"SELECT theme_id, name FROM Theme WHERE teacher_id=(SELECT teacher_id FROM Teacher WHERE name='Djoerd Hiemstra');",2,2,2,27,1
189,"SELECT theme_id, name FROM Theme WHERE teacher_id=(SELECT teacher_id FROM Teacher WHERE name='Djoerd Hiemstra');",2,2,2,27,1
41,"SELECT theme_id, name FROM Theme WHERE teacher_id=(SELECT teacher_id FROM Teacher WHERE name='Djoerd Hiemstra'); ",2,2,2,27,1
197,"SELECT theme_id, name FROM Theme WHERE teacher_id=2",2,2,2,27,1
53,"SELECT theme_id, name FROM Theme WHERE teacher_id=2;",2,2,2,27,1
275,"SELECT theme_id, name FROM Theme WHERE teacher_id=2;",2,2,2,27,1
252,"SELECT theme_id, name FROM Theme WHERE teacher_id=2;",2,2,2,27,1
194,"SELECT theme_id, name FROM Theme WHERE teacher_id=2;",2,2,2,27,1
186,"SELECT theme_id, name FROM Theme WHERE teacher_id=2;",2,2,2,27,1
113,"SELECT theme_id, name FROM Theme WHERE teacher_id=2;",2,2,2,27,1
317,"SELECT theme_id, name FROM Theme WHERE teachter_id = 2;",2,0,0,3,0.0769231
62,"SELECT theme_id, name FROM Theme t WHERE t.teacher_id IN (SELECT teacher_id FROM Teacher te WHERE te.name = 'Djoerd Hiemstra'); ",2,2,2,27,1
327,"SELECT theme_id, name FROM Theme, Teacher WHERE id == 2",2,0,0,3,0.0769231
18,"SELECT theme_id, name FROM teacher, theme WHERE teacher_name = 'Djoerd Hiemstra';",2,0,0,3,0.0769231
237,"SELECT theme_id, name FROM theme WHERE teacher_id = 2;",2,2,2,27,1
17,"SELECT theme_id, name FROM theme WHERE teacher_id = 2; ",2,2,2,27,1
166,"SELECT theme_id, name FROM theme WHERE teacher_id = 2; ",2,2,2,27,1
208,"SELECT theme_id, name FROM theme, WHERE teacher_id = 2; ",0,0,0,1,0
144,"SELECT theme_id, name From Theme WHERE teacher_id = 2;",2,2,2,27,1
231,"SELECT theme_id, name from Theme WHERE teacher_id=(SELECT teacher_id from Teacher WHERE name='Djoerd Hiemstra');",2,2,2,27,1
179,"SELECT theme_id, theme.name FROM Teacher, Theme WHERE Teacher.name = Djoerd Hiemstra"" AND Theme.teacher_id = Teacher.teacher_id;""",2,0,0,3,0.0769231
66,"SELECT theme_id, theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra' AND Theme.teacher_id = '2';",2,2,2,27,1
261,"SELECT theme_id, theme.name FROM Teacher, Theme WHERE Teacher.name = 'Djoerd Hiemstra' and teacher.teacher_id = theme.teacher_id;",2,2,2,27,1
114,"SELECT theme_id, theme.name FROM Teacher, Theme WHERE Teacher.teacher_id=Theme.teacher_id AND Teacher.name='Djoerd Hiemstra';",2,2,2,27,1
298,"SELECT theme_id, theme.name FROM Theme WHERE teacher_id == 2;",2,0,0,3,0.0769231
138,"SELECT theme_id, theme.name FROM Theme, Teacher WHERE teacher.name = 'Djoerd Hiemstra' AND theme.teacher_id = 2;",2,2,2,27,1
38,"SELECT theme_id, theme_name FROM Teacher, Theme WHERE name = 'Djoerd Hiemstra'; ",2,0,0,3,0.0769231
260,"SELECT theme_id,name FROM 'Djoerd Hiemstra'",0,0,0,1,0
124,"SELECT theme_id,name FROM Theme WHERE teacher_id = 2;",2,2,2,27,1
223,"SELECT theme_id,name FROM Theme WHERE teacher_id=2;",2,2,2,27,1
154,"SELECT theme_id,name FROM Theme,Teacher WHERE name = 'Djoerd Hiemstra'",2,0,0,3,0.0769231
230,"SELECT theme_id,name FROM teacher WHERE teacher_id = 'Djoerd Hiemstra';",2,0,0,3,0.0769231
330,"SELECT theme_id,name FROM theme WHERE teacher_id=2",2,2,2,27,1
121,"SELECT theme_id,theme.name FROM Teacher,Theme WHERE teacher.name='Djoerd Hiemstra';",2,0,1,12,0.423077
301,"SELECT theme_id,theme_name FROM Theme WHERE teacher_id=2",2,0,0,3,0.0769231
155,"SELECT* FROM Teacher A, Theme B WHERE name 'Djoerd Hiemstra' AND A .teacher_id=B.teacher_id; ",2,0,0,3,0.0769231
305,"SELECT* FROM Teacher, Theme WHERE Teacher_id = 2",2,0,0,3,0.0769231
137,SELECT*FROM Theme WHERE teacher_id = 2;,2,0,1,12,0.423077
278,"Select * FROM teacher, theme Where Teacher_id = 2",2,0,0,3,0.0769231
273,"Select * from Teacher, Theme where Teacher.teacher_id = 2;",2,0,0,3,0.0769231
164,"Select Th.theme_id,Th.name from Teacher Tc, Theme Th where Th.teacher_id = Tc.teacher_id and Tc.name='Djoerd Hiemstra';",2,2,2,27,1
75,"Select Th.theme_id,Th.name from Teacher Tc, Theme Th where Th.teacher_id = Tc.teacher_id and Tc.name='Djoerd Hiemstra'; ",2,2,2,27,1
282,"Select Theme.Theme_id, Theme.name From Teacher, Theme Where Theme.Teacher_ID=2 AND Teacher.Teacher_ID=2;",2,2,2,27,1
157,"Select theme_id, T2.name from Teacher T1, Theme T2 where T1.name = 'Djoerd Hiemstra';",2,0,1,12,0.423077
108,"Select theme_id, Theme_name From Teacher, Theme Where Teacher_name='Djoerd Hiemstra'",2,0,0,3,0.0769231
126,"Select theme_id, name from Theme where teacher_id = 2;",2,2,2,27,1
80,Teacher.teacher_id | Teacher.name | Theme.theme_id | Theme.teacher_id | There.name ----------------------+--------------------+-------------------+----------------------+---------------- 2 | Djoerd Hiemstra | 2 | 2 | SQL 2 | Djoerd Hiemstra | 3 | 2 | DB 2 | Djoerd Hiemstra | 4 | 2 | IR,0,0,0,1,0
344,"Theme.name FROM Teacher, Theme WHERE (Teacher.name ='Djoerd Hiemstra' AND Theme.teacher_id = Teacher.teacher_id);",0,0,0,1,0
324,"select T.theme_id, T.name from Theme T, Teacher Tc where T.teacher_id == Tc.teacher_id and Tc.name == 'Djoerd Hiemstra';",2,0,0,3,0.0769231
165,"select theme.theme_id, theme.name from teacher, theme where teacher.name='Djoerd Hiemstra' and teacher.teacher_id=theme.teacher_id;",2,2,2,27,1
96,"select theme_id, name from theme where teacher_id = 2;",2,2,2,27,1
86,"select theme_id, t2.name from teacher t1, theme t2 where t1.name='Djoerd Hiemstra';",2,0,1,12,0.423077
19,"select theme_id, theme.name from theme join teacher on teacher.teacher_id = theme.teacher_id where teacher.name = 'Djoerd Hiemstra'; ",2,2,2,27,1
