id,query,syntax,semantic,results,correctness level,normalized value
298,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id",2,0,0,3,0.0769231
281,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id",2,0,0,3,0.0769231
226,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id ;",2,0,0,3,0.0769231
184,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id AND Artist.artist_id = Writes.artist_id ;",2,0,0,3,0.0769231
307,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id INTERSECT SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
187,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id INTERSECT SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
75,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
341,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
294,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
295,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
296,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
239,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
24,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
22,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
214,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
182,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
14,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
105,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
20,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id; ",2,0,0,3,0.0769231
197,"SELECT name FROM Artist, Produces WHERE Artist.artist_id = Produces.artist_id; ",2,0,0,3,0.0769231
303,"SELECT name FROM Artist, Produces WHERE Artist.artist_id == Produces.artist_id;",2,0,0,3,0.0769231
308,"SELECT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id",2,0,0,3,0.0769231
83,"SELECT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,0,0,3,0.0769231
7,"SELECT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,0,0,3,0.0769231
350,"SELECT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,0,0,3,0.0769231
285,"SELECT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,0,0,3,0.0769231
191,"SELECT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,0,0,3,0.0769231
148,"SELECT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,0,0,3,0.0769231
93,"SELECT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id;",2,0,0,3,0.0769231
224,"SELECT name FROM Artist, Produces WHERE Artist.artist_id=Produces.artist_id; ",2,0,0,3,0.0769231
170,"SELECT name FROM Artist, Produces WHERE artist.artist_id = produces.artist_id;",2,0,0,3,0.0769231
79,"SELECT name FROM Artist, Produces Where Artist.artist_id = Produces.artist_id;",2,0,0,3,0.0769231
57,"SELECT name FROM Artist, Produces;",2,0,0,3,0.0769231
322,"SELECT name FROM Artist, Produces;",2,0,0,3,0.0769231
299,"SELECT name FROM Artist, Produces;",2,0,0,3,0.0769231
27,"SELECT name FROM Artist, Produces;",2,0,0,3,0.0769231
133,"SELECT name FROM Artist, Produces;",2,0,0,3,0.0769231
276,"SELECT name FROM Artist, Produces; ",2,0,0,3,0.0769231
179,"SELECT name FROM Artist, Produces; ",2,0,0,3,0.0769231
122,"SELECT name FROM Artist,Produces WHERE Artist.artist_id=Produces.artist_id ; ",2,0,0,3,0.0769231
172,"SELECT name FROM Artist,Produces WHERE Artist.artist_id=Produces.artist_id; ",2,0,0,3,0.0769231
325,"SELECT name FROM Artist,Produces WHERE Artist.artist_id=Produces.track_id",2,0,1,12,0.423077
153,"SELECT name FROM Artist,Produces WHERE artist.name = produces.name",2,0,0,3,0.0769231
143,"SELECT name FROM Artist,Produces where (Artist.artist_id = Produces.artist_id);",2,0,0,3,0.0769231
189,"SELECT name FROM Artists, Produces WHERE Artists.artist_id = Produces.artist_id",2,0,0,3,0.0769231
107,"SELECT name FROM Artits, Produces;",2,0,0,3,0.0769231
310,SELECT name FROM Produces GROUP BY Artist,2,0,0,3,0.0769231
335,"SELECT name FROM artist AS ar, produces AS pr WHERE ar.artist_id = pr.artist_id",2,0,0,3,0.0769231
125,"SELECT name From Artist, Produces",2,0,0,3,0.0769231
150,SELECT name WHERE,0,0,0,1,0
3,"SELECT name; FROM Artist, Produces; WHERE Artist.artist_id = Produces.artist_id",1,0,0,2,0.0384615
87,"SELECT name; FROM Artist, Produces; WHERE Artist.artist_id = Produces.artist_id; ",1,0,0,2,0.0384615
66,"Select DISTINCT A.name FROM Artist A, Produces P WHERE A.artist_id = P.artist_id; ",2,2,2,27,1
273,"Select DISTINCT Artist.name From Artist, Produces Where Produces.artist_id == Artist.artist_id; ",2,0,0,3,0.0769231
155,"Select DISTINCT name from Artist, Produces where Artist.artist_id = Produces.artist_id;",2,2,2,27,1
280,"Select Distinct Artist.name From Artist, Produces Where Artist.artist_id = Produces.artist_id;",2,2,2,27,1
235,"Select Distinct Artist.name from Artist, Produces where Artist.artist_id = Produces.artist_id;",2,2,2,27,1
241,Select distinct Artist.name from Artist join Produces on Artist.artist_id=Produces.artist_id;,2,2,2,27,1
41,"Select name FROM Artist,Produces WHERE Artist.artist_id= Produces.artist_id;",2,0,0,3,0.0769231
92,"Select name From Artists, Produces;",2,0,0,3,0.0769231
102,"Select name From artist, produces ",2,0,0,3,0.0769231
216,project name Artist = Produces,0,0,0,1,0
37,select DISTINCT name From Artist LEFT JOIN Produces on Artist.artist_id = Produces.artist_id where Produces.track_id NOT null;,0,0,0,1,0
162,"select distinct Artist.name from Artist, Produces where Artist.artist_id = Produces.artist_id;",2,2,2,27,1
124,"select distinct a.name from Artist a, Produces p where a.artist_id = p.artist_id; ",2,2,2,27,1
19,select distinct name from Artist join Produces on Artist.artist_id = Produces.artist_id;,2,2,2,27,1
142,"select distinct name from Artist, Produces WHERE Artist.artist_id = Produces.artist_id;",2,2,2,27,1
38,"select distinct name from Artist, Produces where Artist.artist_id = Produces.artist_id;",2,2,2,27,1
174,"select distinct name from artist, produces where artist.artist_id = produces.artist_id;",2,2,2,27,1
204,"select distinct name from artist, produces where artist.artist_id = produces.artist_id;",2,2,2,27,1
86,"select distinct name from artist,produces;",2,0,0,3,0.0769231
338,select name from Artist natural join Produces;,2,0,0,3,0.0769231
13,"select name from Artist, Produces where Produces.artist_id=Artist.artist_id;",2,0,0,3,0.0769231
342,"select name from Artist, Produces;",2,0,0,3,0.0769231
203,π_name(σ_Writes.artist_id=Artist.artist_id(σ_Track.track_id=Writes.track_id(Artist X Track)),0,0,0,1,0
287,πname(Artist)⨝πname(Produces),0,0,0,1,0
